,entity_pair_names,Structural_similarity,Jaccardian_Similarity,Sequence_Similarity,Transformers_similarity,Spacy_similarity
257,ma 0000526 / nci c32089,0.26104770579086944,0.55,0.2894736842105263,0.17303931713104248,0.717
258,ma 0000526 / nci c32217,0.2526777582975433,0.47619047619047616,0.19047619047619047,0.08657816052436829,0.421
259,ma 0000526 / nci c32742,0.28983903233943353,0.3,0.16,0.27420008182525635,0.482
260,ma 0000526 / nci c32888,0.27108208416421997,0.3,0.2,0.16070029139518738,0.486
261,ma 0000526 / nci c33048,0.2978948015334074,0.5,0.19230769230769232,0.09338793903589249,0.34
262,ma 0000526 / nci c33247,0.27165132351921967,0.5555555555555556,0.10909090909090909,0.1557454764842987,0.276
263,ma 0000526 / nci c33425,0.2885974902894297,0.4,0.25,0.1834525167942047,0.415
264,ma 0000526 / nci c33689,0.27990517819353616,0.7777777777777778,0.30985915492957744,0.21085010468959808,0.25
265,ma 0000526 / nci c53166,0.2611043269428113,0.631578947368421,0.4,0.0554208867251873,0.227
266,ma 0000526 / nci c12294,0.27829714428869134,0.5714285714285714,0.29850746268656714,-0.0010284464806318283,0.417
267,ma 0000526 / nci c12392,0.30096220303790777,0.2777777777777778,0.17391304347826086,0.05431964620947838,0.327
268,ma 0000526 / nci c12503,0.2850780628794227,0.6666666666666666,0.21428571428571427,0.12117210030555725,0.328
269,ma 0000526 / nci c12606,0.28631097518956766,0.5789473684210527,0.2545454545454545,0.19865575432777405,0.328
270,ma 0000526 / nci c13181,0.3321757078816007,0.75,0.2558139534883721,0.3321726322174072,0.568
271,ma 0000526 / nci c25439,0.28359235944133115,0.6666666666666666,0.21428571428571427,0.08604401350021362,0.25
272,ma 0000526 / nci c32493,0.28256472851536446,0.5,0.17543859649122806,0.39801016449928284,0.412
273,ma 0000526 / nci c32626,0.30415094515566454,0.45,0.23333333333333334,0.12052326649427414,0.333
274,ma 0000526 / nci c42780,0.27729413569281675,0.6363636363636364,0.26666666666666666,0.2077917456626892,0.437
275,ma 0000526 / nci c49305,0.23347940235293252,0.631578947368421,0.15873015873015872,0.2262493520975113,0.29
276,ma 0000526 / nci c53070,0.27872719221714815,0.4,0.14814814814814814,0.01235754694789648,0.463
277,ma 0000526 / nci c53023,0.2297333490845017,0.45,0.1016949152542373,0.44395390152931213,0.627
278,ma 0000526 / nci c52971,0.25280428721285253,0.2,0.12244897959183673,-0.012034965679049492,0.308
279,ma 0000526 / nci c32085,0.23416994020107598,0.5714285714285714,0.26865671641791045,0.15729917585849762,0.45
280,ma 0002044 / nci c33224,0.3128634906759907,0.5294117647058824,0.38095238095238093,0.37504953145980835,0.339
281,ma 0002044 / nci c32084,0.4917807735742519,0.5333333333333333,0.42857142857142855,0.09339984506368637,0.328
282,ma 0002044 / nci c32082,0.5045126510592143,0.5,0.5106382978723404,0.16945132613182068,0.328
283,ma 0002044 / nci c32212,0.365383826931446,0.5714285714285714,0.45161290322580644,0.2812352776527405,0.486
284,ma 0002044 / nci c32739,0.3911596436377138,0.4117647058823529,0.358974358974359,0.3782120943069458,0.567
285,ma 0002044 / nci c32886,0.2977204997799611,0.4,0.33962264150943394,0.38986074924468994,0.314
286,ma 0002044 / nci c33844,0.3322409714180381,0.38461538461538464,0.17391304347826086,0.329392671585083,0.453
287,ma 0002044 / nci c33243,0.3406192280555301,0.375,0.4666666666666667,0.3299557566642761,0.482
288,ma 0002044 / nci c33423,0.3028035378131163,0.25,0.15384615384615385,0.33929771184921265,0.415
289,ma 0002044 / nci c33687,0.4089235610068943,0.4117647058823529,0.4,0.06006334722042084,0.338
290,ma 0002044 / nci c47855,0.2826792781617343,0.5384615384615384,0.14814814814814814,0.3224284052848816,0.33
291,ma 0002044 / nci c49190,0.23500771268768797,0.5,0.30303030303030304,0.08173385262489319,0.332
292,ma 0002044 / nci c33670,0.34617403817031944,0.5625,0.46511627906976744,0.292336642742157,0.1
293,ma 0002044 / nci c12292,0.3388825754280632,0.46153846153846156,0.5,0.20597662031650543,0.547
294,ma 0002044 / nci c12388,0.24942126275797677,0.06666666666666667,0.08695652173913043,0.23764267563819885,0.392
295,ma 0002044 / nci c25268,0.3116090780564465,0.3333333333333333,0.3157894736842105,0.31265130639076233,0.549
296,ma 0002044 / nci c33419,0.31597069130682576,0.625,0.32558139534883723,0.0766802579164505,0.336
297,ma 0002044 / nci c32616,0.28582733358595425,0.3333333333333333,0.16,0.16399994492530823,0.302
298,ma 0002044 / nci c12604,0.3349496237889095,0.6666666666666666,0.32,0.4003254771232605,0.393
299,ma 0002044 / nci c32491,0.27572472683310123,0.5714285714285714,0.3870967741935484,0.08667917549610138,0.189
300,ma 0002044 / nci c32624,0.2849500355965873,0.5625,0.21621621621621623,0.2412269413471222,0.573
301,ma 0002044 / nci c42716,0.2821415924433166,0.5238095238095238,0.25742574257425743,0.3497633934020996,0.332
302,ma 0002044 / nci c49303,0.28468774670393465,0.5,0.2777777777777778,0.33284154534339905,0.36
303,ma 0002044 / nci c12422,0.26699333074333076,0.13333333333333333,0.18181818181818182,0.08414857089519501,0.253
304,ma 0002044 / nci c32837,0.4754376845893282,0.5625,0.4782608695652174,0.33702805638313293,0.4
305,ma 0002044 / nci c32083,0.5353459843925475,0.6,0.5853658536585366,0.06067092716693878,0.357
306,ma 0002044 / nci c32216,0.24800331902901593,0.5555555555555556,0.13953488372093023,0.10429047793149948,0.296
307,ma 0002044 / nci c32740,0.28913931996230136,0.5625,0.35,0.1785697191953659,0.371
308,ma 0002044 / nci c32887,0.2824773656295395,0.5294117647058824,0.10810810810810811,0.3086457848548889,0.419
309,ma 0002044 / nci c33047,0.2956161468142575,0.4375,0.35294117647058826,0.426477313041687,0.351
310,ma 0002044 / nci c33245,0.2670577201190222,0.4375,0.25806451612903225,0.18256795406341553,0.526
311,ma 0002044 / nci c33424,0.3042608068868573,0.3333333333333333,0.23076923076923078,0.20539546012878418,0.356
312,ma 0002044 / nci c33600,0.2561620153725417,0.625,0.4,0.33110135793685913,0.47
313,ma 0002044 / nci c33513,0.31426323676323675,0.35714285714285715,0.23076923076923078,0.3820539712905884,0.37
314,ma 0002044 / nci c12293,0.3333077464288644,0.5,0.3728813559322034,0.1439375877380371,0.597
315,ma 0002044 / nci c12390,0.2768455051822192,0.21428571428571427,0.09090909090909091,0.11570404469966888,0.416
316,ma 0002044 / nci c12605,0.34689497010925585,0.5,0.42857142857142855,0.20537076890468597,0.328
317,ma 0002044 / nci c49316,0.32913540163540167,0.5555555555555556,0.38461538461538464,0.22578474879264832,0.429
318,ma 0002044 / nci c25419,0.3714849173730753,0.35714285714285715,0.46153846153846156,0.2279280722141266,0.355
319,ma 0002044 / nci c12757,0.2898540396385224,0.4666666666666667,0.3333333333333333,0.21610543131828308,0.371
320,ma 0002044 / nci c32492,0.25423950536327383,0.4,0.1875,0.007515590637922287,0.174
321,ma 0002044 / nci c32625,0.25727734633299715,0.3157894736842105,0.11764705882352941,0.04407888650894165,0.638
322,ma 0002044 / nci c42766,0.2712909402448965,0.5238095238095238,0.22413793103448276,0.1394353061914444,0.567
323,ma 0002044 / nci c49304,0.28630585410757825,0.5,0.5454545454545454,0.14154839515686035,0.47
324,ma 0002044 / nci c33396,0.334447160165551,0.7333333333333333,0.5,0.26696518063545227,0.287
325,ma 0002044 / nci c12229,0.41264707514707516,0.45454545454545453,0.5454545454545454,0.39245903491973877,0.568
326,ma 0002044 / nci c12829,0.5417252947373752,0.5333333333333333,0.6,0.08492395281791687,0.288
327,ma 0002044 / nci c32089,0.49968915270515235,0.6,0.47058823529411764,0.1457223892211914,0.312
328,ma 0002044 / nci c32217,0.24741681416558264,0.5,0.2631578947368421,0.09086532145738602,0.622
329,ma 0002044 / nci c32742,0.25115980745197386,0.26666666666666666,0.08,0.23424291610717773,0.352
330,ma 0002044 / nci c32888,0.25115980745197386,0.26666666666666666,0.08,0.12445110082626343,0.3
331,ma 0002044 / nci c33048,0.307402771678134,0.5384615384615384,0.14814814814814814,0.2639821171760559,0.501
332,ma 0002044 / nci c33247,0.28157102103941184,0.5,0.3333333333333333,0.12884026765823364,0.512
333,ma 0002044 / nci c33425,0.20268077601410933,0.3125,0.1935483870967742,0.14671871066093445,0.583
334,ma 0002044 / nci c33689,0.2992159952416921,0.5625,0.34782608695652173,0.09882769733667374,0.583
335,ma 0002044 / nci c53166,0.25098637131413715,0.4117647058823529,0.2857142857142857,0.10523445904254913,0.452
336,ma 0002044 / nci c12294,0.3180533355533356,0.5294117647058824,0.38095238095238093,0.03165234997868538,0.352
337,ma 0002044 / nci c12392,0.3186511636511637,0.3333333333333333,0.2857142857142857,-0.0007267175242304802,0.429
338,ma 0002044 / nci c12503,0.297080883903544,0.6428571428571429,0.25806451612903225,0.09016342461109161,0.466
339,ma 0002044 / nci c12606,0.2846252953395811,0.4375,0.26666666666666666,0.3448442816734314,0.554
340,ma 0002044 / nci c13181,0.30401777658313606,0.5555555555555556,0.29508196721311475,0.3630402684211731,0.4
341,ma 0002044 / nci c25439,0.34113998775977,0.4375,0.25806451612903225,0.12043803930282593,0.561
342,ma 0002044 / nci c32493,0.22960643448546675,0.5333333333333333,0.1875,0.3780739903450012,0.756
343,ma 0002044 / nci c32626,0.27353804416051525,0.375,0.2857142857142857,0.13887779414653778,0.462
344,ma 0002044 / nci c42780,0.2540515444538433,0.5263157894736842,0.14736842105263157,0.16173644363880157,0.78
345,ma 0002044 / nci c49305,0.29154336973590494,0.5,0.2631578947368421,0.21676310896873474,0.634
346,ma 0002044 / nci c53070,0.2955268687934944,0.5,0.3448275862068966,0.1325317770242691,0.583
347,ma 0002044 / nci c53023,0.5291089466089466,0.5714285714285714,0.5294117647058824,0.4156307578086853,0.583
348,ma 0002044 / nci c52971,0.23248370058821977,0.21428571428571427,0.08333333333333333,0.05613461881875992,0.299
349,ma 0002044 / nci c32085,0.5060391865079366,0.4444444444444444,0.5238095238095238,0.2542533278465271,0.801
350,ma 0002018 / nci c33224,0.283213841026341,0.5625,0.2926829268292683,0.10816959291696548,0.548
351,ma 0002018 / nci c32084,0.5097071448254312,0.6923076923076923,0.4727272727272727,0.2180032730102539,0.501
352,ma 0002018 / nci c32082,0.5490065282311272,0.6428571428571429,0.5652173913043478,0.2329588383436203,0.586
353,ma 0002018 / nci c32212,0.36812959190410166,0.5,0.3333333333333333,0.24110151827335358,0.499
354,ma 0002018 / nci c32739,0.3963788429934263,0.4375,0.3684210526315789,0.2789636552333832,0.455
355,ma 0002018 / nci c32886,0.30013212333871203,0.42105263157894735,0.3076923076923077,0.10663509368896484,0.654
356,ma 0002018 / nci c33844,0.30440588735783247,0.3076923076923077,0.09090909090909091,0.26311561465263367,0.364
357,ma 0002018 / nci c33243,0.29607312042752587,0.5,0.3448275862068966,0.2802439332008362,0.111
358,ma 0002018 / nci c33423,0.27964724290225756,0.35714285714285715,0.32,0.2937798798084259,0.759
359,ma 0002018 / nci c33687,0.4129955417562648,0.4375,0.41025641025641024,0.09721606969833374,0.434
360,ma 0002018 / nci c47855,0.28841868528995557,0.46153846153846156,0.38461538461538464,0.23479627072811127,0.723
361,ma 0002018 / nci c49190,0.23815368857559938,0.5333333333333333,0.25,0.21691370010375977,0.495
362,ma 0002018 / nci c33670,0.393919345841089,0.6,0.5238095238095238,0.24655403196811676,0.385
363,ma 0002018 / nci c12292,0.34230399230399233,0.6363636363636364,0.5925925925925926,0.14570139348506927,0.412
364,ma 0002018 / nci c12388,0.27776732845698365,0.15384615384615385,0.18181818181818182,-0.013787675648927689,0.328
365,ma 0002018 / nci c25268,0.3141737876524061,0.4375,0.16216216216216217,0.25028687715530396,0.767
366,ma 0002018 / nci c33419,0.3206604459965805,0.47058823529411764,0.23809523809523808,0.04932090640068054,0.648
367,ma 0002018 / nci c32616,0.2887142877406569,0.5833333333333334,0.25,0.05325470492243767,0.521
368,ma 0002018 / nci c12604,0.3103419398062255,0.35714285714285715,0.4166666666666667,0.17852088809013367,0.252
369,ma 0002018 / nci c32491,0.25854812862971727,0.5,0.3333333333333333,0.09241722524166107,0.454
370,ma 0002018 / nci c32624,0.286907106303658,0.5,0.2777777777777778,0.17985835671424866,0.352
371,ma 0002018 / nci c42716,0.27568957224129637,0.47619047619047616,0.22,0.2787594497203827,0.326
372,ma 0002018 / nci c49303,0.26891180475291204,0.4375,0.2857142857142857,0.3267376124858856,0.736
373,ma 0002018 / nci c12422,0.3008822196322196,0.3333333333333333,0.2857142857142857,0.15966564416885376,0.575
374,ma 0002018 / nci c32837,0.49643151771029015,0.6,0.5333333333333333,0.2743256688117981,0.44
375,ma 0002018 / nci c32083,0.566479963886381,0.6428571428571429,0.6,0.16073903441429138,0.507
376,ma 0002018 / nci c32216,0.26375723024262415,0.5,0.14285714285714285,0.21846288442611694,0.594
377,ma 0002018 / nci c32740,0.311395152466581,0.6,0.358974358974359,0.2428884506225586,0.464
378,ma 0002018 / nci c32887,0.3031513869487222,0.47058823529411764,0.2777777777777778,0.15187188982963562,0.592
379,ma 0002018 / nci c33047,0.2787332011072391,0.375,0.18181818181818182,0.21229355037212372,0.599
380,ma 0002018 / nci c33245,0.23295530433557188,0.4666666666666667,0.26666666666666666,0.13326974213123322,0.772
381,ma 0002018 / nci c33424,0.2805472305472306,0.26666666666666666,0.16,0.22262850403785706,0.505
382,ma 0002018 / nci c33600,0.25969863469863474,0.5625,0.358974358974359,0.2893209457397461,0.221
383,ma 0002018 / nci c33513,0.2916989383165854,0.38461538461538464,0.16,0.20578518509864807,0.518
384,ma 0002018 / nci c12293,0.3094301954084563,0.4444444444444444,0.27586206896551724,0.2413577437400818,0.464
385,ma 0002018 / nci c12390,0.3122117729014281,0.23076923076923078,0.19047619047619047,0.06695106625556946,0.429
386,ma 0002018 / nci c12605,0.3242218099360957,0.5384615384615384,0.4444444444444444,0.3779171109199524,0.811
387,ma 0002018 / nci c49316,0.3180212842712843,0.5,0.35294117647058826,0.22607062757015228,0.723
388,ma 0002018 / nci c25419,0.37763571102386895,0.5,0.48,0.13456273078918457,0.464
389,ma 0002018 / nci c12757,0.2701942482241671,0.6153846153846154,0.27586206896551724,0.16861912608146667,0.409
390,ma 0002018 / nci c32492,0.2754023454993283,0.42857142857142855,0.25806451612903225,0.11021716147661209,0.301
391,ma 0002018 / nci c32625,0.25951258182504344,0.4117647058823529,0.18181818181818182,0.08548623323440552,0.43
392,ma 0002018 / nci c42766,0.265729500605787,0.47619047619047616,0.19130434782608696,0.33224567770957947,0.38
393,ma 0002018 / nci c49304,0.3094294522058214,0.42857142857142855,0.5,0.19948804378509521,0.162
394,ma 0002018 / nci c33396,0.36369586031294393,0.5625,0.5142857142857142,0.2700844407081604,0.23
395,ma 0002018 / nci c12229,0.426456598956599,0.5,0.5714285714285714,0.30247464776039124,0.294
396,ma 0002018 / nci c12829,0.6028812437659217,0.6923076923076923,0.6666666666666666,0.031915996223688126,0.363
397,ma 0002018 / nci c32089,0.5079878758951419,0.5333333333333333,0.48,0.15480023622512817,0.403
398,ma 0002018 / nci c32217,0.2646814283445876,0.35294117647058826,0.10810810810810811,0.11524900048971176,0.466
399,ma 0002018 / nci c32742,0.22899165483360517,0.38461538461538464,0.3333333333333333,0.1572321057319641,0.466
400,ma 0002018 / nci c32888,0.25270706985336805,0.38461538461538464,0.25,0.053910352289676666,0.291
401,ma 0002018 / nci c33048,0.28841868528995557,0.46153846153846156,0.38461538461538464,0.1355568766593933,0.23
402,ma 0002018 / nci c33247,0.28562117753925875,0.42857142857142855,0.3448275862068966,0.12877389788627625,0.292
403,ma 0002018 / nci c33425,0.21945734104625247,0.17647058823529413,0.2,-0.04026845097541809,0.243
404,ma 0002018 / nci c33689,0.3185307837003882,0.6,0.35555555555555557,0.15821245312690735,0.392
405,ma 0002018 / nci c53166,0.23605836965748533,0.4375,0.23529411764705882,0.2242121696472168,0.362
406,ma 0002018 / nci c12294,0.32174614601085194,0.47058823529411764,0.14634146341463414,0.07791126519441605,0.434
407,ma 0002018 / nci c12392,0.32427207868384345,0.25,0.2,0.05519763380289078,0.236
408,ma 0002018 / nci c12503,0.2584922683807065,0.4666666666666667,0.26666666666666666,0.08937700092792511,0.114
409,ma 0002018 / nci c12606,0.26740060694553786,0.4666666666666667,0.3448275862068966,0.20453034341335297,0.269
410,ma 0002018 / nci c13181,0.29473227450351636,0.5,0.3,0.24683146178722382,0.529
411,ma 0002018 / nci c25439,0.29918842080820307,0.4666666666666667,0.13333333333333333,0.11254866421222687,0.466
412,ma 0002018 / nci c32493,0.24680275344068453,0.5714285714285714,0.25806451612903225,0.22174301743507385,0.466
413,ma 0002018 / nci c32626,0.276349316518921,0.4,0.23529411764705882,-0.0022785011678934097,0.26
414,ma 0002018 / nci c42780,0.26030863872310794,0.47368421052631576,0.19148936170212766,-0.09390897303819656,0.025
415,ma 0002018 / nci c49305,0.2966072210951192,0.6428571428571429,0.21621621621621623,0.019690468907356262,0.042
416,ma 0002018 / nci c53070,0.276457837672274,0.42857142857142855,0.2857142857142857,0.11605440080165863,0.415
417,ma 0002018 / nci c53023,0.5377308537051184,0.5,0.6060606060606061,0.20675604045391083,0.191
418,ma 0002018 / nci c52971,0.2344028117594895,0.14285714285714285,0.17391304347826086,0.06742126494646072,0.279
419,ma 0002018 / nci c32085,0.5345164176781824,0.5625,0.5365853658536586,0.21241334080696106,0.532
420,ma 0001990 / nci c33224,0.3101800233496662,0.75,0.21739130434782608,0.16577349603176117,0.434
421,ma 0001990 / nci c32084,0.502120353890631,0.7857142857142857,0.4666666666666667,0.10874610394239426,0.407
422,ma 0001990 / nci c32082,0.483601879683524,0.7333333333333333,0.43137254901960786,0.26134365797042847,0.219
423,ma 0001990 / nci c32212,0.41652879086317984,0.5,0.2857142857142857,0.2295665293931961,0.276
424,ma 0001990 / nci c32739,0.3505828599039434,0.5294117647058824,0.23255813953488372,0.20380499958992004,0.489
425,ma 0001990 / nci c32886,0.29281331143444095,0.5789473684210527,0.3157894736842105,0.20223674178123474,0.04
426,ma 0001990 / nci c33844,0.3395875026087981,0.42857142857142855,0.37037037037037035,0.08234649896621704,0.062
427,ma 0001990 / nci c33243,0.32603077654105816,0.6,0.47058823529411764,0.09150079637765884,0.267
